ioc_type,ioc_value,threat_name,threat_type,severity,confidence,first_seen,last_seen,mitre_attack,tags,source,description
hash-sha1,e79ccc3f6517c911d6c1df79c94e88896f574e64,MuddyWater APT - Operation Olalampo (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1027|T1041|T1046|T1053.005|T1055|T1056.001|T1059|T1071.001|T1082|T1083|T1102|T1105|T1114|T1190|T1204.002|T1546.003|T1547.001|T1555|T1566.001|T1567,muddywater-apt---operation-olalampo-(2026),MuddyWater-Operation-Olalampo-2026,
hash-sha1,324918c73b985875d5f974da3471f2a0a4874687,MuddyWater APT - Operation Olalampo (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1027|T1041|T1046|T1053.005|T1055|T1056.001|T1059|T1071.001|T1082|T1083|T1102|T1105|T1114|T1190|T1204.002|T1546.003|T1547.001|T1555|T1566.001|T1567,muddywater-apt---operation-olalampo-(2026),MuddyWater-Operation-Olalampo-2026,
hash-sha1,56380a652471962387693f4bcc893fd21f0fc324,MuddyWater APT - Operation Olalampo (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1027|T1041|T1046|T1053.005|T1055|T1056.001|T1059|T1071.001|T1082|T1083|T1102|T1105|T1114|T1190|T1204.002|T1546.003|T1547.001|T1555|T1566.001|T1567,muddywater-apt---operation-olalampo-(2026),MuddyWater-Operation-Olalampo-2026,
hash-sha1,9defffba933fc44f8e3b6e25b31508bc17d29077,MuddyWater APT - Operation Olalampo (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1027|T1041|T1046|T1053.005|T1055|T1056.001|T1059|T1071.001|T1082|T1083|T1102|T1105|T1114|T1190|T1204.002|T1546.003|T1547.001|T1555|T1566.001|T1567,muddywater-apt---operation-olalampo-(2026),MuddyWater-Operation-Olalampo-2026,
hash-sha1,3c47eab6ebe5b48097c0099ff18f2a8bc13c12f7,MuddyWater APT - Operation Olalampo (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1027|T1041|T1046|T1053.005|T1055|T1056.001|T1059|T1071.001|T1082|T1083|T1102|T1105|T1114|T1190|T1204.002|T1546.003|T1547.001|T1555|T1566.001|T1567,muddywater-apt---operation-olalampo-(2026),MuddyWater-Operation-Olalampo-2026,
hash-sha1,f449b95830c584cef72dfb60fb78ee3d6c69ecb4,MuddyWater APT - Operation Olalampo (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1027|T1041|T1046|T1053.005|T1055|T1056.001|T1059|T1071.001|T1082|T1083|T1102|T1105|T1114|T1190|T1204.002|T1546.003|T1547.001|T1555|T1566.001|T1567,muddywater-apt---operation-olalampo-(2026),MuddyWater-Operation-Olalampo-2026,
ipv4,120.0.0.0,MuddyWater APT - Operation Olalampo (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1027|T1041|T1046|T1053.005|T1055|T1056.001|T1059|T1071.001|T1082|T1083|T1102|T1105|T1114|T1190|T1204.002|T1546.003|T1547.001|T1555|T1566.001|T1567,muddywater-apt---operation-olalampo-(2026),MuddyWater-Operation-Olalampo-2026,
domain,vnd.ms,MuddyWater APT - Operation Olalampo (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1027|T1041|T1046|T1053.005|T1055|T1056.001|T1059|T1071.001|T1082|T1083|T1102|T1105|T1114|T1190|T1204.002|T1546.003|T1547.001|T1555|T1566.001|T1567,muddywater-apt---operation-olalampo-(2026),MuddyWater-Operation-Olalampo-2026,
domain,security.com,MuddyWater APT - Operation Olalampo (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1027|T1041|T1046|T1053.005|T1055|T1056.001|T1059|T1071.001|T1082|T1083|T1102|T1105|T1114|T1190|T1204.002|T1546.003|T1547.001|T1555|T1566.001|T1567,muddywater-apt---operation-olalampo-(2026),MuddyWater-Operation-Olalampo-2026,
domain,temp.zagros,MuddyWater APT - Operation Olalampo (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1027|T1041|T1046|T1053.005|T1055|T1056.001|T1059|T1071.001|T1082|T1083|T1102|T1105|T1114|T1190|T1204.002|T1546.003|T1547.001|T1555|T1566.001|T1567,muddywater-apt---operation-olalampo-(2026),MuddyWater-Operation-Olalampo-2026,
domain,ja3.hash,MuddyWater APT - Operation Olalampo (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1027|T1041|T1046|T1053.005|T1055|T1056.001|T1059|T1071.001|T1082|T1083|T1102|T1105|T1114|T1190|T1204.002|T1546.003|T1547.001|T1555|T1566.001|T1567,muddywater-apt---operation-olalampo-(2026),MuddyWater-Operation-Olalampo-2026,
filename,msaccess.exe,MuddyWater APT - Operation Olalampo (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1027|T1041|T1046|T1053.005|T1055|T1056.001|T1059|T1071.001|T1082|T1083|T1102|T1105|T1114|T1190|T1204.002|T1546.003|T1547.001|T1555|T1566.001|T1567,muddywater-apt---operation-olalampo-(2026),MuddyWater-Operation-Olalampo-2026,
registry-key,HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce,MuddyWater APT - Operation Olalampo (2026),apt,medium,medium,2026-03-13,2026-03-13,T1003|T1005|T1021.001|T1021.002|T1027|T1041|T1046|T1053.005|T1055|T1056.001|T1059|T1071.001|T1082|T1083|T1102|T1105|T1114|T1190|T1204.002|T1546.003|T1547.001|T1555|T1566.001|T1567,muddywater-apt---operation-olalampo-(2026),MuddyWater-Operation-Olalampo-2026,
domain,docs.fortinet.com,AI-Assisted FortiGate Breach Campaign - 600+ Devices Compromised,apt,medium,medium,2026-03-13,2026-03-13,T1005|T1021.004|T1070.002|T1071.001|T1078.003|T1110.001|T1133|T1136.001|T1505.003|T1595.002,ai-assisted-fortigate-breach-campaign---600+-devices-compromised,ai-assisted-fortigate-breach-campaign-2026,
domain,ai-assisted-threat-actor-compromises.html,AI-Assisted FortiGate Breach Campaign - 600+ Devices Compromised,apt,medium,medium,2026-03-13,2026-03-13,T1005|T1021.004|T1070.002|T1071.001|T1078.003|T1110.001|T1133|T1136.001|T1505.003|T1595.002,ai-assisted-fortigate-breach-campaign---600+-devices-compromised,ai-assisted-fortigate-breach-campaign-2026,
url,https://thehackernews.com/2026/02/ai-assisted-threat-actor-compromises.html,AI-Assisted FortiGate Breach Campaign - 600+ Devices Compromised,apt,medium,medium,2026-03-13,2026-03-13,T1005|T1021.004|T1070.002|T1071.001|T1078.003|T1110.001|T1133|T1136.001|T1505.003|T1595.002,ai-assisted-fortigate-breach-campaign---600+-devices-compromised,ai-assisted-fortigate-breach-campaign-2026,
url,https://www.bleepingcomputer.com/news/security/amazon-ai-assisted-hacker-breached-600-fortigate-firewalls-in-5-weeks/,AI-Assisted FortiGate Breach Campaign - 600+ Devices Compromised,apt,medium,medium,2026-03-13,2026-03-13,T1005|T1021.004|T1070.002|T1071.001|T1078.003|T1110.001|T1133|T1136.001|T1505.003|T1595.002,ai-assisted-fortigate-breach-campaign---600+-devices-compromised,ai-assisted-fortigate-breach-campaign-2026,
url,https://docs.fortinet.com/document/fortigate/latest/best-practices,AI-Assisted FortiGate Breach Campaign - 600+ Devices Compromised,apt,medium,medium,2026-03-13,2026-03-13,T1005|T1021.004|T1070.002|T1071.001|T1078.003|T1110.001|T1133|T1136.001|T1505.003|T1595.002,ai-assisted-fortigate-breach-campaign---600+-devices-compromised,ai-assisted-fortigate-breach-campaign-2026,
domain,mil.id,Dark Pink APT - Targeted Espionage Campaigns in Southeast Asia,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1036|T1041|T1070.003|T1071|T1071.001|T1078|T1082|T1098|T1105|T1110|T1190|T1204.002|T1222|T1566.001|T1583.003|T1589,dark-pink-apt---targeted-espionage-campaigns-in-southeast-asia,dark-pink-sea-campaigns-2026,
domain,gov.id,Dark Pink APT - Targeted Espionage Campaigns in Southeast Asia,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1036|T1041|T1070.003|T1071|T1071.001|T1078|T1082|T1098|T1105|T1110|T1190|T1204.002|T1222|T1566.001|T1583.003|T1589,dark-pink-apt---targeted-espionage-campaigns-in-southeast-asia,dark-pink-sea-campaigns-2026,
domain,blog.checkpoint.com,Dark Pink APT - Targeted Espionage Campaigns in Southeast Asia,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1036|T1041|T1070.003|T1071|T1071.001|T1078|T1082|T1098|T1105|T1110|T1190|T1204.002|T1222|T1566.001|T1583.003|T1589,dark-pink-apt---targeted-espionage-campaigns-in-southeast-asia,dark-pink-sea-campaigns-2026,
domain,dropbox.com,Dark Pink APT - Targeted Espionage Campaigns in Southeast Asia,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1036|T1041|T1070.003|T1071|T1071.001|T1078|T1082|T1098|T1105|T1110|T1190|T1204.002|T1222|T1566.001|T1583.003|T1589,dark-pink-apt---targeted-espionage-campaigns-in-southeast-asia,dark-pink-sea-campaigns-2026,
domain,globalcyberalliance.org,Dark Pink APT - Targeted Espionage Campaigns in Southeast Asia,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1036|T1041|T1070.003|T1071|T1071.001|T1078|T1082|T1098|T1105|T1110|T1190|T1204.002|T1222|T1566.001|T1583.003|T1589,dark-pink-apt---targeted-espionage-campaigns-in-southeast-asia,dark-pink-sea-campaigns-2026,
url,https://blog.checkpoint.com/research/amaranth-dragon-targeted-cyber-espionage-campaigns-across-southeast-asia/,Dark Pink APT - Targeted Espionage Campaigns in Southeast Asia,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1036|T1041|T1070.003|T1071|T1071.001|T1078|T1082|T1098|T1105|T1110|T1190|T1204.002|T1222|T1566.001|T1583.003|T1589,dark-pink-apt---targeted-espionage-campaigns-in-southeast-asia,dark-pink-sea-campaigns-2026,
url,https://globalcyberalliance.org/aide-data-darkpink/,Dark Pink APT - Targeted Espionage Campaigns in Southeast Asia,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1036|T1041|T1070.003|T1071|T1071.001|T1078|T1082|T1098|T1105|T1110|T1190|T1204.002|T1222|T1566.001|T1583.003|T1589,dark-pink-apt---targeted-espionage-campaigns-in-southeast-asia,dark-pink-sea-campaigns-2026,
filename,govsalaryupdate_2026.rar,Dark Pink APT - Targeted Espionage Campaigns in Southeast Asia,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1036|T1041|T1070.003|T1071|T1071.001|T1078|T1082|T1098|T1105|T1110|T1190|T1204.002|T1222|T1566.001|T1583.003|T1589,dark-pink-apt---targeted-espionage-campaigns-in-southeast-asia,dark-pink-sea-campaigns-2026,
filename,dropbox.com,Dark Pink APT - Targeted Espionage Campaigns in Southeast Asia,apt,medium,medium,2026-03-13,2026-03-13,T1003|T1036|T1041|T1070.003|T1071|T1071.001|T1078|T1082|T1098|T1105|T1110|T1190|T1204.002|T1222|T1566.001|T1583.003|T1589,dark-pink-apt---targeted-espionage-campaigns-in-southeast-asia,dark-pink-sea-campaigns-2026,
hash-md5,95e59536455a089ced64f5af2539a449,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
ipv4,23.227.202.14,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
ipv4,193.187.148.169,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
ipv4,159.253.120.2,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
domain,network.pcap,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
domain,system.net.http,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
domain,registry.reg,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
domain,data.win.eventdata.destinationhostname,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
domain,win.eventdata.processcommandline,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
domain,proton.me,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
domain,office.xml,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
domain,splashscreen.png,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
domain,disk.img,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
domain,wellnesscaremed.com,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
domain,www.zscaler.com,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
domain,freefoodaid.com,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
domain,data.win.eventdata.processname,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
domain,minidoor.txt,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
domain,wellnessmedcare.org,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
domain,system.runtime,APT28 Operation Neusploit — CVE-2026-21509 Zero-Day Exploitation,apt,medium,medium,2026-03-13,2026-03-13,T1001.002|T1027.003|T1027.010|T1041|T1048.003|T1053.005|T1055.001|T1059.003|T1071.001|T1102.002|T1106|T1112|T1114|T1114.001|T1114.003|T1137.006|T1140|T1203|T1204.002|T1218.011|T1480.001|T1497.003|T1543.003|T1546.015|T1547.001|T1562.001|T1566.001|T1573.002|T1574.001|T1583.001|T1588.006,apt28-operation-neusploit-—-cve-2026-21509-zero-day-exploitation,apt28-operation-neusploit-cve-2026-21509,
